Time,PersonDistance,PersonOffset,V,Omega,TargetRight,TargetLeft
1734653717,1.339500069618225,-110.0,1697.5003480911255,8212.018983422033,9909.519331513158,-6514.518635330907
1734653717,1.340000033378601,-107.0,1700.0001668930054,7987.789872723163,9687.790039616168,-6287.789705830158
1734653717,1.3440001010894775,-101.0,1700.0001668930054,7985.074427962229,9685.074594855234,-6285.074261069223
1734653717,1.3508000373840332,-75.0,1720.0005054473877,7520.850715668451,9240.851221115838,-5800.850210221063
1734653717,1.3470001220703125,-46.0,1735.0006103515625,3469.9959785674637,5204.996588919026,-1734.9953682159012
1734653717,1.3350000381469727,-11.0,1675.0001907348633,858.970013908643,2533.9702046435063,816.0301768262203
1734653717,1.339500069618225,-4.0,1675.0001907348633,858.970013908643,2533.9702046435063,816.0301768262203
1734653717,1.3596667051315308,-23.0,1697.5003480911255,298.6188721244376,1996.119220215563,1398.881475966688
1734653717,1.3617501258850098,-53.0,1798.3335256576538,1672.5910286021053,3470.924554259759,125.74249705554848
1734653717,1.3618000745773315,-51.0,1808.7506294250488,3862.050310298672,5670.80093972372,-2053.299680873623
1734653718,1.3560000658035278,-89.0,1809.0003728866577,3746.566308230165,5555.566681116823,-1937.5659353435071
1734653718,1.3560000658035278,-121.0,1809.0003728866577,3746.566308230165,5555.566681116823,-1937.5659353435071
1734653718,1.3600000143051147,-134.0,1780.0003290176392,8923.303401781088,10703.303730798727,-7143.303072763449
1734653718,1.4662500619888306,-157.0,1780.0003290176392,8923.303401781088,10703.303730798727,-7143.303072763449
1734653718,1.5398000478744507,-183.0,2699.0002393722534,11858.659975989636,14557.66021536189,-9159.659736617383
1734653718,1.6446000337600708,-175.0,2699.0002393722534,11884.65997598937,14583.660215361624,-9185.659736617117
1734653718,1.2000000476837158,-127.0,3223.000168800354,10648.879737622383,13871.879906422737,-7425.879568822029
1734653718,1.2120001316070557,-92.0,1000.0002384185791,10631.332912789467,11631.333151208046,-9631.332674370888
1734653718,1.217666745185852,-68.0,1000.0002384185791,10631.332912789467,11631.333151208046,-9631.332674370888
1734653718,1.2160000801086426,-72.0,1080.000400543213,5921.0522415070245,7001.052642050237,-4841.051840963812
1734653719,1.248500108718872,-72.0,1080.000400543213,5921.0522415070245,7001.052642050237,-4841.051840963812
1734653719,1.2936667203903198,-55.0,1468.3336019515991,4251.48140035678,5719.815002308379,-2783.1477984051808
1734653719,1.287000060081482,-51.0,1435.0003004074097,3966.5598880319462,5401.560188439356,-2531.5595876245366
1734653719,1.2980000972747803,-54.0,1435.0003004074097,3966.5598880319462,5401.560188439356,-2531.5595876245366
1734653719,1.3353333473205566,-74.0,1435.0003004074097,3966.5598880319462,5401.560188439356,-2531.5595876245366
1734653719,1.3615000247955322,-88.0,1435.0003004074097,3966.5598880319462,5401.560188439356,-2531.5595876245366
1734653719,1.3766000270843506,-99.0,1883.000135421753,7191.631414513536,9074.63154993529,-5308.631279091783
1734653719,1.3766000270843506,-121.0,1883.000135421753,8767.771728862152,10650.771864283905,-6884.771593440399
1734653719,1.7380000352859497,-131.0,3690.0001764297485,7527.400064479648,11217.400240909396,-3837.3998880498993
1734653719,2.1579999923706055,-122.0,5789.999961853027,5662.380560701102,11452.38052255413,127.61940115192556
1734653720,2.5501999855041504,-94.0,7750.999927520752,3713.985433860635,11464.985361381387,4037.014493660117
1734653720,2.5501999855041504,-78.0,7750.999927520752,3685.9854338606738,11436.985361381427,4065.014493660078
1734653720,1.7040001153945923,-55.0,3520.0005769729614,3266.6993119371796,6786.699888910141,253.30126503578185
1734653720,1.7140001058578491,-71.0,3520.0005769729614,3227.6993119371796,6747.699888910141,292.30126503578185
1734653720,1.7223334312438965,-73.0,3611.6671562194824,4220.4359895239,7832.103145743383,-608.768833304418
1734653720,1.7223334312438965,-77.0,3611.6671562194824,4466.822946544394,8078.490102763876,-855.1557903249113
1734653720,1.753000020980835,-71.0,3765.000104904175,4056.169937776787,7821.170042680962,-291.169832872612
1734653720,1.753000020980835,-73.0,3765.000104904175,4162.766550780915,7927.76665568509,-397.76644587674036
1734653720,1.7880001068115234,-61.0,3765.000104904175,4164.2897390928265,7929.289843997001,-399.2896341886517
1734653720,1.8352000713348389,-42.0,3765.000104904175,4164.2897390928265,7929.289843997001,-399.2896341886517
1734653721,1.8926000595092773,-23.0,4463.000297546387,1234.259393045464,5697.259690591851,3228.7409045009226
1734653721,1.9566000699996948,-20.0,4783.000349998474,1024.896743160005,5807.897093158479,3758.103606838469
1734653721,2.0066001415252686,-16.0,5033.000707626343,801.2247374269468,5834.225445053289,4231.775970199396
1734653721,2.052000045776367,-25.0,5260.000228881836,1209.3257806684367,6469.326009550273,4050.674448213399
1734653721,2.112600088119507,-41.0,5260.000228881836,1209.3257806684367,6469.326009550273,4050.674448213399
1734653721,2.152400016784668,-44.0,5260.000228881836,1209.3257806684367,6469.326009550273,4050.674448213399
1734653721,2.1892001628875732,-41.0,5260.000228881836,1209.3257806684367,6469.326009550273,4050.674448213399
1734653721,2.232599973678589,-38.0,5946.000814437866,1872.8301182803066,7818.830932718172,4073.1706961575596
1734653721,2.269400119781494,-43.0,6347.000598907471,1893.2506607412115,8240.251259648681,4453.749938166259
1734653721,2.288600206375122,-57.0,6347.000598907471,1894.773849053123,8241.774447960594,4452.226749854348
1734653722,2.3274002075195312,-76.0,6443.00103187561,2476.605409108621,8919.606440984231,3966.395622766989
1734653722,2.4058001041412354,-82.0,7029.000520706177,3383.4294808561035,10412.43000156228,3645.5710398500732
1734653722,2.4750001430511475,-72.0,7375.000715255737,2919.089832992618,10294.090548248356,4455.910882263119
1734653722,2.4230000972747803,-60.0,7115.000486373901,2488.2688410340224,9603.269327407925,4626.731645339879
1734653722,2.4230000972747803,-54.0,7115.000486373901,2476.268988494213,9591.269474868113,4638.7314978796885
1734653722,2.4635000228881836,-46.0,7317.500114440918,1881.261984942003,9198.76209938292,5436.238129498915
1734653722,2.5243334770202637,-47.0,7317.500114440918,1867.2620082247877,9184.762122665707,5450.23810621613
1734653722,2.5607500076293945,-41.0,7317.500114440918,1867.2620082247877,9184.762122665707,5450.23810621613
1734653722,2.5826001167297363,-36.0,7317.500114440918,1867.2620082247877,9184.762122665707,5450.23810621613
1734653722,2.6368000507354736,-33.0,7913.000583648682,1393.9440243496017,9306.944607998283,6519.05655929908
1734653723,2.6700000762939453,-29.0,8350.000381469727,1089.9984013816963,9439.998782851422,7260.00198008803
1734653723,2.6844000816345215,-25.0,8350.000381469727,1089.9984013816963,9439.998782851422,7260.00198008803
1734653723,2.6700000762939453,-26.0,8350.000381469727,1089.9984013816963,9439.998782851422,7260.00198008803
1734653723,2.6760001182556152,-28.0,8380.000591278076,1044.8145830874469,9424.815174365523,7335.186008190629
1734653723,2.6460001468658447,-27.0,8380.000591278076,1046.3377713993584,9426.338362677434,7333.6628198787175
1734653723,2.7135000228881836,-24.0,8567.500114440918,888.3226589682366,9455.822773409154,7679.177455472682
1734653723,2.753333568572998,-25.0,8766.66784286499,907.5281200357234,9674.195962900714,7859.139722829267
1734653723,2.7765002250671387,-26.0,8882.501125335693,935.9685650830519,9818.469690418746,7946.532560252642
1734653723,2.8042001724243164,-34.0,9021.000862121582,1204.472304815131,10225.473166936714,7816.528557306451
1734653723,2.8724002838134766,-42.0,9021.000862121582,1212.4669392130436,10233.467801334626,7808.533922908538
1734653724,2.9048001766204834,-49.0,9524.000883102417,1671.8630297173581,11195.863912819776,7852.137853385058
1734653724,2.9476001262664795,-49.0,9524.000883102417,1686.8630205402912,11210.863903642708,7837.1378625621255
1734653724,2.984800100326538,-48.0,9524.000883102417,1686.8630205402912,11210.863903642708,7837.1378625621255
1734653724,3.0238001346588135,-64.0,9524.000883102417,1686.8630205402912,11210.863903642708,7837.1378625621255
1734653724,3.0648000240325928,-62.0,10324.000120162964,2022.9704879218136,12346.970608084777,8301.02963224115
1734653724,3.0648000240325928,-59.0,10324.000120162964,2022.9704879218136,12346.970608084777,8301.02963224115
1734653724,2.943000078201294,-56.0,9715.00039100647,1908.7905294045527,11623.790920411022,7806.2098616019175
1734653724,3.0510001182556152,-56.0,9715.00039100647,1902.8202008824323,11617.820591888902,7812.180190124038
1734653724,3.06000018119812,-56.0,9715.00039100647,1902.8202008824323,11617.820591888902,7812.180190124038
1734653724,3.06000018119812,-60.0,9715.00039100647,1902.8202008824323,11617.820591888902,7812.180190124038
1734653725,3.064500093460083,-52.0,9715.00039100647,1902.8202008824323,11617.820591888902,7812.180190124038
1734653725,3.064500093460083,-59.0,9715.00039100647,1902.8202008824323,11617.820591888902,7812.180190124038
1734653725,3.064500093460083,-62.0,10322.500467300415,1925.2732321957265,12247.773699496141,8397.227235104689
1734653725,3.1296000480651855,-59.0,10648.000240325928,1885.2249199214962,12533.225160247424,8762.775320404431
1734653725,3.1794002056121826,-55.0,10897.001028060913,1733.742140487743,12630.743168548655,9163.25888757317
1734653725,3.1998000144958496,-55.0,10897.001028060913,1733.742140487743,12630.743168548655,9163.25888757317
1734653725,3.1430001258850098,-51.0,10715.000629425049,1622.6534507579556,12337.654080183005,9092.347178667093
1734653725,3.1595001220703125,-46.0,10797.500610351562,1460.8595858995545,12258.360196251117,9336.641024452008
1734653725,3.182000160217285,-46.0,10797.500610351562,1455.9265144087974,12253.42712476036,9341.574095942766
1734653725,3.1932501792907715,-40.0,10966.250896453857,1258.612550525662,12224.86344697952,9707.638345928195
1734653726,3.1964001655578613,-38.0,10966.250896453857,1252.6422220035417,12218.8931184574,9713.608674450315
1734653726,3.223600149154663,-34.0,11118.000745773315,1060.6917091783394,12178.692454951655,10057.309036594976
1734653726,3.233800172805786,-27.0,11118.000745773315,1054.721380656219,12172.722126429535,10063.279365117096
1734653726,3.2740001678466797,-24.0,11169.00086402893,841.9182415474546,12010.919105576386,10327.082622481475
1734653726,3.284400224685669,-8.0,11422.001123428345,262.5756742701155,11684.57679769846,11159.425449158229
1734653726,3.305600166320801,1.0,11422.001123428345,243.57567448302174,11665.576797911366,11178.425448945323
1734653726,3.2090001106262207,6.0,11528.000831604004,-21.253913675127393,11506.746917928876,11549.254745279131
1734653726,3.2805001735687256,6.0,11045.000553131104,-182.04105730817048,10862.959495822934,11227.041610439273
1734653726,3.2790000438690186,25.0,11402.500867843628,-182.89893865400526,11219.601929189623,11585.399806497633
1734653726,3.2790000438690186,41.0,11395.000219345093,-743.4275593934647,10651.572659951627,12138.427778738558
1734653727,34.40700149536133,58.0,11395.000219345093,-1234.3812006572412,10160.619018687852,12629.381420002333
1734653727,23.207000732421875,75.0,11395.000219345093,-1234.3812006572412,10160.619018687852,12629.381420002333
1734653727,21.549001693725586,77.0,50000.0,-357.3251378156421,49642.67486218436,50357.32513781564
1734653727,21.549001693725586,70.0,50000.0,-331.82827966113484,49668.17172033886,50331.82827966114
1734653727,20.806001663208008,73.0,50000.0,-324.84103437785643,49675.15896562214,50324.84103437786
1734653727,15.87800121307373,84.0,50000.0,-324.84103437785643,49675.15896562214,50324.84103437786
1734653727,9.891000747680664,97.0,50000.0,-529.0338429426214,49470.96615705738,50529.03384294262
1734653727,7.63800048828125,114.0,33190.00244140625,-1462.5372180180814,31727.465223388168,34652.53965942433
1734653727,7.449000358581543,109.0,32245.001792907715,-1468.2166632874428,30776.78512962027,33713.21845619516
1734653727,6.285000324249268,120.0,26425.001621246338,-1898.308144823222,24526.693476423115,28323.30976606956
1734653728,5.247000217437744,158.0,21235.00108718872,-2973.2443958913304,18261.75669129739,24208.245483080053
1734653728,4.077000141143799,185.0,21235.00108718872,-2973.2443958913304,18261.75669129739,24208.245483080053
1734653728,3.7710001468658447,195.0,13855.000734329224,-5171.041962490202,8683.958771839021,19026.042696819426
1734653728,3.7710001468658447,181.0,13855.000734329224,-5171.041962490202,8683.958771839021,19026.042696819426
1734653728,3.7950000762939453,172.0,13855.000734329224,-5171.041962490202,8683.958771839021,19026.042696819426
1734653728,3.807000160217285,155.0,13855.000734329224,-5171.041962490202,8683.958771839021,19026.042696819426
1734653728,3.8500001430511475,135.0,13855.000734329224,-5171.041962490202,8683.958771839021,19026.042696819426
1734653728,3.9224002361297607,113.0,13855.000734329224,-5171.041962490202,8683.958771839021,19026.042696819426
1734653728,4.042600154876709,97.0,13855.000734329224,-5171.041962490202,8683.958771839021,19026.042696819426
1734653728,4.255000114440918,75.0,13855.000734329224,-5171.041962490202,8683.958771839021,19026.042696819426
1734653729,3.261000156402588,45.0,13855.000734329224,-5171.041962490202,8683.958771839021,19026.042696819426
1734653729,3.126000165939331,13.0,10630.000829696655,-447.8669005090602,10182.133929187596,11077.867730205715
1734653729,3.1510000228881836,-10.0,10755.000114440918,294.35956609047605,11049.359680531394,10460.640548350442
1734653729,3.1646668910980225,-10.0,10755.000114440918,317.3595660857556,11072.359680526673,10437.640548355163
1734653729,3.1100001335144043,-1.0,10823.334455490112,315.9890233038198,11139.323478793933,10507.345432186292
1734653729,3.134500026702881,4.0,10823.334455490112,315.9890233038198,11139.323478793933,10507.345432186292
1734653729,3.137333393096924,3.0,10672.500133514404,-113.61208153526218,10558.888051979142,10786.112215049667
1734653729,3.1470000743865967,0.0,10686.66696548462,-95.62260761323299,10591.044357871386,10782.289573097853
1734653729,3.149400234222412,2.0,10686.66696548462,-95.62260761323299,10591.044357871386,10782.289573097853
1734653729,3.162600040435791,2.0,10747.00117111206,-63.966271956873804,10683.034899155187,10810.967443068934
1734653730,3.1660001277923584,0.0,10830.000638961792,-1.5231883119115297,10828.47745064988,10831.523827273704
1734653730,3.175800085067749,-4.0,10879.000425338745,122.09640220740731,11001.096827546153,10756.904023131337
1734653730,3.175800085067749,-2.0,10879.000425338745,64.49944457576682,10943.499869914513,10814.500980762978
1734653730,3.1430001258850098,-1.0,10715.000629425049,32.278851485847376,10747.279480910896,10682.721777939201
1734653730,3.1510000228881836,1.0,10715.000629425049,31.816734328587366,10746.817363753637,10683.183895096461
1734653730,3.1536667346954346,1.0,10715.000629425049,31.816734328587366,10746.817363753637,10683.183895096461
1734653730,3.159250259399414,1.0,10715.000629425049,31.816734328587366,10746.817363753637,10683.183895096461
1734653730,3.078000068664551,2.0,10796.25129699707,-31.653079619912855,10764.598217377157,10827.904376616983
1734653730,3.135000228881836,3.0,10796.25129699707,-31.653079619912855,10764.598217377157,10827.904376616983
1734653730,3.137666702270508,3.0,10796.25129699707,-31.653079619912855,10764.598217377157,10827.904376616983
1734653731,3.078000068664551,0.0,10796.25129699707,-31.653079619912855,10764.598217377157,10827.904376616983
1734653731,3.1525001525878906,-8.0,10796.25129699707,-31.653079619912855,10764.598217377157,10827.904376616983
1734653731,3.126000165939331,-14.0,10762.500762939453,253.76683942212634,11016.267602361579,10508.733923517328
1734653731,3.063000202178955,-23.0,10630.000829696655,441.8863335645607,11071.887163261215,10188.114496132095
1734653731,3.1030001640319824,-34.0,10515.000820159912,1075.713767490728,11590.71458765064,9439.287052669184
1734653731,3.0940001010894775,-47.0,10515.000820159912,1095.713767408282,11610.714587568194,9419.28705275163
1734653731,3.261000156402588,-54.0,10515.000820159912,1095.713767408282,11610.714587568194,9419.28705275163
1734653731,3.0320000648498535,-51.0,10515.000820159912,1095.713767408282,11610.714587568194,9419.28705275163
1734653731,2.9010000228881836,-47.0,10515.000820159912,1095.713767408282,11610.714587568194,9419.28705275163
1734653731,2.9010000228881836,-55.0,9505.000114440918,1895.897951260372,11400.89806570129,7609.102163180546
1734653732,3.0220000743865967,-69.0,9505.000114440918,1895.897951260372,11400.89806570129,7609.102163180546
1734653732,3.0220000743865967,-74.0,9505.000114440918,1895.897951260372,11400.89806570129,7609.102163180546
1734653732,2.7300000190734863,-66.0,9505.000114440918,1895.897951260372,11400.89806570129,7609.102163180546
1734653732,2.749000072479248,-60.0,9505.000114440918,1895.897951260372,11400.89806570129,7609.102163180546
1734653732,2.7723333835601807,-67.0,8861.666917800903,2409.7495150683862,11271.41643286929,6451.917402732517
1734653732,2.837250232696533,-79.0,8861.666917800903,2416.7367603516645,11278.403678152568,6444.930157449238
1734653732,2.8918001651763916,-85.0,9459.000825881958,2921.3455688757936,12380.346394757751,6537.655257006165
1734653732,2.94320011138916,-79.0,9716.0005569458,2690.1235294647777,12406.124086410578,7025.877027481023
1734653732,2.8460001945495605,-74.0,9716.0005569458,2684.1532009426573,12400.153757888458,7031.847356003143
1734653732,2.743000030517578,-69.0,8715.00015258789,2525.4930487444913,11240.493201332381,6189.5071038434
1734653733,2.76200008392334,-65.0,8810.0004196167,2357.2231640848136,11167.223583701512,6452.777255531886
1734653733,2.7810001373291016,-59.0,8810.0004196167,2353.3670537645103,11163.36747338121,6456.633365852189
1734653733,2.7810001373291016,-52.0,8905.000686645508,1882.8308449416734,10787.83153158718,7022.169841703834
1734653733,2.7680001258850098,-42.0,8905.000686645508,1869.830903710105,10774.831590355612,7035.1697829354025
1734653733,2.7805001735687256,-31.0,8902.500867843628,1135.9073211287205,10038.40818897235,7766.5935467149075
1734653733,2.7806668281555176,-18.0,8902.500867843628,1114.907321160567,10017.408189004194,7787.593546683061
1734653733,2.8005001544952393,-9.0,8903.334140777588,660.3266837863326,9563.66082456392,8243.007456991256
1734653733,2.801600217819214,2.0,9002.500772476196,330.3689448857361,9332.869717361933,8672.13182759046
1734653733,2.8254001140594482,14.0,9008.00108909607,-60.388140293349274,8947.61294880272,9068.389229389419
1734653733,2.8498001098632812,22.0,9008.00108909607,-60.388140293349274,8947.61294880272,9068.389229389419
1734653734,2.8460001945495605,29.0,9230.000972747803,-1018.9739289385348,8211.027043809268,10248.974901686337
1734653734,2.7300000190734863,30.0,8650.000095367432,-1098.4389740662289,7551.561121301203,9748.43906943366
1734653734,2.7300000190734863,42.0,8650.000095367432,-1098.901091223489,7551.099004143943,9748.90118659092
1734653734,10.792500495910645,51.0,8650.000095367432,-1526.461675173075,7123.538420194356,10176.461770540507
1734653734,14.930667877197266,40.0,8650.000095367432,-1526.461675173075,7123.538420194356,10176.461770540507
1734653734,2.694000244140625,29.0,8650.000095367432,-1526.461675173075,7123.538420194356,10176.461770540507
1734653734,2.6120002269744873,30.0,8470.001220703125,-1076.4661236788745,7393.535097024251,9546.467344382
1734653734,2.6120002269744873,52.0,8060.0011348724365,-1148.0829591480883,6911.918175724348,9208.084094020525
1734653734,10.447999954223633,57.0,8060.0011348724365,-1148.0829591480883,6911.918175724348,9208.084094020525
1734653734,2.819000244140625,70.0,47239.999771118164,-545.5589610426596,46694.4408100755,47785.558732160825
